Date,Region,Product,Product Category,Temperature,DayOfWeek,Sales,source_file,Product Category Mapped,is_anomaly
2025-02-06,South,Chocolate Shake,AC,20.5,Thursday,1256,sales_2025-02-06.csv,Milkshake,0
2025-02-06,South,Vanilla Shake,AC,20.5,Thursday,1215,sales_2025-02-06.csv,Milkshake,0
2025-02-06,South,Orange Juice,AD,20.5,Thursday,1281,sales_2025-02-06.csv,Fruit Juice,0
2025-02-06,South,Apple Juice,AD,20.5,Thursday,1114,sales_2025-02-06.csv,Fruit Juice,0
2025-02-06,South,Mango Juice,AD,20.5,Thursday,1146,sales_2025-02-06.csv,Fruit Juice,0
2025-02-06,South,Pepsi Max,AE,20.5,Thursday,1193,sales_2025-02-06.csv,Diet Drink,0
2025-02-06,South,Cola Zero,AE,20.5,Thursday,1180,sales_2025-02-06.csv,Diet Drink,0
2025-02-06,South,Sprite Zero,AE,20.5,Thursday,1210,sales_2025-02-06.csv,Diet Drink,0
2025-02-06,South,Kombucha,AF,20.5,Thursday,1025,sales_2025-02-06.csv,Functional Beverage,0
2025-02-06,South,Coconut Water,AF,20.5,Thursday,1081,sales_2025-02-06.csv,Functional Beverage,0
2025-02-06,South,Isotonic Drink,AF,20.5,Thursday,878,sales_2025-02-06.csv,Functional Beverage,0
2025-02-06,East,Coca-Cola,AA,15.5,Thursday,1179,sales_2025-02-06.csv,Carbonated Drink,0
2025-02-06,East,Fanta,AA,15.5,Thursday,1276,sales_2025-02-06.csv,Carbonated Drink,0
2025-02-06,East,Sprite,AA,15.5,Thursday,1185,sales_2025-02-06.csv,Carbonated Drink,0
2025-02-06,East,Pepsi,AA,15.5,Thursday,1077,sales_2025-02-06.csv,Carbonated Drink,0
2025-02-06,East,Golden Milk,AB,15.5,Thursday,1001,sales_2025-02-06.csv,Plant-Based Drink,0
2025-02-06,East,Almond Drink,AB,15.5,Thursday,993,sales_2025-02-06.csv,Plant-Based Drink,0
2025-02-06,East,Oat Latte,AB,15.5,Thursday,1008,sales_2025-02-06.csv,Plant-Based Drink,0
2025-02-06,East,Strawberry Shake,AC,15.5,Thursday,2387,sales_2025-02-06.csv,Milkshake,1
2025-02-06,East,Chocolate Shake,AC,15.5,Thursday,1295,sales_2025-02-06.csv,Milkshake,0
2025-02-06,East,Vanilla Shake,AC,15.5,Thursday,518,sales_2025-02-06.csv,Milkshake,1
2025-02-06,East,Orange Juice,AD,15.5,Thursday,1177,sales_2025-02-06.csv,Fruit Juice,0
2025-02-06,East,Apple Juice,AD,15.5,Thursday,1127,sales_2025-02-06.csv,Fruit Juice,0
2025-02-06,East,Mango Juice,AD,15.5,Thursday,1125,sales_2025-02-06.csv,Fruit Juice,0
2025-02-06,East,Pepsi Max,AE,15.5,Thursday,1094,sales_2025-02-06.csv,Diet Drink,0
2025-02-06,East,Cola Zero,AE,15.5,Thursday,1152,sales_2025-02-06.csv,Diet Drink,0
2025-02-06,East,Sprite Zero,AE,15.5,Thursday,1113,sales_2025-02-06.csv,Diet Drink,0
2025-02-06,East,Kombucha,AF,15.5,Thursday,1156,sales_2025-02-06.csv,Functional Beverage,0
2025-02-06,East,Coconut Water,AF,15.5,Thursday,880,sales_2025-02-06.csv,Functional Beverage,0
2025-02-06,East,Isotonic Drink,AF,15.5,Thursday,934,sales_2025-02-06.csv,Functional Beverage,0
2025-02-07,North,Coca-Cola,AA,12.8,Friday,1275,sales_2025-02-07.csv,Carbonated Drink,0
2025-02-07,North,Fanta,AA,12.8,Friday,1199,sales_2025-02-07.csv,Carbonated Drink,0
2025-02-07,North,Sprite,AA,12.8,Friday,1275,sales_2025-02-07.csv,Carbonated Drink,0
2025-02-07,North,Pepsi,AA,12.8,Friday,1159,sales_2025-02-07.csv,Carbonated Drink,0
2025-02-07,North,Golden Milk,AB,12.8,Friday,990,sales_2025-02-07.csv,Plant-Based Drink,0
2025-02-07,North,Almond Drink,AB,12.8,Friday,1108,sales_2025-02-07.csv,Plant-Based Drink,0
2025-02-07,North,Oat Latte,AB,12.8,Friday,918,sales_2025-02-07.csv,Plant-Based Drink,0
2025-02-07,North,Strawberry Shake,AC,12.8,Friday,1189,sales_2025-02-07.csv,Milkshake,0
2025-02-07,North,Chocolate Shake,AC,12.8,Friday,1174,sales_2025-02-07.csv,Milkshake,0
2025-02-07,North,Vanilla Shake,AC,12.8,Friday,1002,sales_2025-02-07.csv,Milkshake,0
2025-02-07,North,Orange Juice,AD,12.8,Friday,1161,sales_2025-02-07.csv,Fruit Juice,0
2025-02-07,North,Apple Juice,AD,12.8,Friday,1281,sales_2025-02-07.csv,Fruit Juice,0
2025-02-07,North,Mango Juice,AD,12.8,Friday,1211,sales_2025-02-07.csv,Fruit Juice,0
2025-02-07,North,Pepsi Max,AE,12.8,Friday,1089,sales_2025-02-07.csv,Diet Drink,0
2025-02-07,North,Cola Zero,AE,12.8,Friday,1222,sales_2025-02-07.csv,Diet Drink,0
2025-02-07,North,Sprite Zero,AE,12.8,Friday,1140,sales_2025-02-07.csv,Diet Drink,0
2025-02-07,North,Kombucha,AF,12.8,Friday,1045,sales_2025-02-07.csv,Functional Beverage,0
2025-02-07,North,Coconut Water,AF,12.8,Friday,1046,sales_2025-02-07.csv,Functional Beverage,0
2025-02-07,North,Isotonic Drink,AF,12.8,Friday,942,sales_2025-02-07.csv,Functional Beverage,0
2025-02-07,South,Coca-Cola,AA,25.4,Friday,1373,sales_2025-02-07.csv,Carbonated Drink,0
2025-02-07,South,Fanta,AA,25.4,Friday,1353,sales_2025-02-07.csv,Carbonated Drink,0
2025-02-07,South,Sprite,AA,25.4,Friday,1382,sales_2025-02-07.csv,Carbonated Drink,0
2025-02-07,South,Pepsi,AA,25.4,Friday,1420,sales_2025-02-07.csv,Carbonated Drink,0
2025-02-07,South,Golden Milk,AB,25.4,Friday,886,sales_2025-02-07.csv,Plant-Based Drink,0
2025-02-07,South,Almond Drink,AB,25.4,Friday,824,sales_2025-02-07.csv,Plant-Based Drink,0
2025-02-07,South,Oat Latte,AB,25.4,Friday,930,sales_2025-02-07.csv,Plant-Based Drink,0
2025-02-07,South,Strawberry Shake,AC,25.4,Friday,998,sales_2025-02-07.csv,Milkshake,0
2025-02-07,South,Chocolate Shake,AC,25.4,Friday,931,sales_2025-02-07.csv,Milkshake,0
2025-02-07,South,Vanilla Shake,AC,25.4,Friday,1042,sales_2025-02-07.csv,Milkshake,0
2025-02-07,South,Orange Juice,AD,25.4,Friday,1427,sales_2025-02-07.csv,Fruit Juice,0
2025-02-07,South,Apple Juice,AD,25.4,Friday,1339,sales_2025-02-07.csv,Fruit Juice,0
2025-02-07,South,Mango Juice,AD,25.4,Friday,1331,sales_2025-02-07.csv,Fruit Juice,0
2025-02-07,South,Pepsi Max,AE,25.4,Friday,1996,sales_2025-02-07.csv,Diet Drink,1
2025-02-07,South,Cola Zero,AE,25.4,Friday,1073,sales_2025-02-07.csv,Diet Drink,0
2025-02-07,South,Sprite Zero,AE,25.4,Friday,1082,sales_2025-02-07.csv,Diet Drink,0
2025-02-07,South,Kombucha,AF,25.4,Friday,1127,sales_2025-02-07.csv,Functional Beverage,0
2025-02-07,South,Coconut Water,AF,25.4,Friday,1098,sales_2025-02-07.csv,Functional Beverage,0
2025-02-07,South,Isotonic Drink,AF,25.4,Friday,1127,sales_2025-02-07.csv,Functional Beverage,0
2025-02-07,East,Coca-Cola,AA,21.6,Friday,1539,sales_2025-02-07.csv,Carbonated Drink,0
2025-02-07,East,Fanta,AA,21.6,Friday,1542,sales_2025-02-07.csv,Carbonated Drink,0
2025-02-07,East,Sprite,AA,21.6,Friday,1484,sales_2025-02-07.csv,Carbonated Drink,0
2025-02-07,East,Pepsi,AA,21.6,Friday,1575,sales_2025-02-07.csv,Carbonated Drink,0
2025-02-07,East,Golden Milk,AB,21.6,Friday,880,sales_2025-02-07.csv,Plant-Based Drink,0
2025-02-07,East,Almond Drink,AB,21.6,Friday,689,sales_2025-02-07.csv,Plant-Based Drink,0
2025-02-07,East,Oat Latte,AB,21.6,Friday,765,sales_2025-02-07.csv,Plant-Based Drink,0
2025-02-07,East,Strawberry Shake,AC,21.6,Friday,873,sales_2025-02-07.csv,Milkshake,0
2025-02-07,East,Chocolate Shake,AC,21.6,Friday,930,sales_2025-02-07.csv,Milkshake,0
2025-02-07,East,Vanilla Shake,AC,21.6,Friday,897,sales_2025-02-07.csv,Milkshake,0
2025-02-07,East,Orange Juice,AD,21.6,Friday,1457,sales_2025-02-07.csv,Fruit Juice,0
2025-02-07,East,Apple Juice,AD,21.6,Friday,1418,sales_2025-02-07.csv,Fruit Juice,0
2025-02-07,East,Mango Juice,AD,21.6,Friday,1468,sales_2025-02-07.csv,Fruit Juice,0
2025-02-07,East,Pepsi Max,AE,21.6,Friday,1129,sales_2025-02-07.csv,Diet Drink,0
2025-02-07,East,Cola Zero,AE,21.6,Friday,938,sales_2025-02-07.csv,Diet Drink,1
2025-02-07,East,Sprite Zero,AE,21.6,Friday,1109,sales_2025-02-07.csv,Diet Drink,0
2025-02-07,East,Kombucha,AF,21.6,Friday,1158,sales_2025-02-07.csv,Functional Beverage,0
2025-02-07,East,Coconut Water,AF,21.6,Friday,1128,sales_2025-02-07.csv,Functional Beverage,0
2025-02-07,East,Isotonic Drink,AF,21.6,Friday,994,sales_2025-02-07.csv,Functional Beverage,0
2025-02-08,North,Coca-Cola,AA,9.9,Saturday,1173,sales_2025-02-08.csv,Carbonated Drink,0
2025-02-08,North,Fanta,AA,9.9,Saturday,351,sales_2025-02-08.csv,Carbonated Drink,1
2025-02-08,North,Sprite,AA,9.9,Saturday,978,sales_2025-02-08.csv,Carbonated Drink,0
2025-02-08,North,Pepsi,AA,9.9,Saturday,1022,sales_2025-02-08.csv,Carbonated Drink,0
2025-02-08,North,Golden Milk,AB,9.9,Saturday,1021,sales_2025-02-08.csv,Plant-Based Drink,0
2025-02-08,North,Almond Drink,AB,9.9,Saturday,1082,sales_2025-02-08.csv,Plant-Based Drink,0
2025-02-08,North,Oat Latte,AB,9.9,Saturday,1179,sales_2025-02-08.csv,Plant-Based Drink,0
2025-02-08,North,Strawberry Shake,AC,9.9,Saturday,1264,sales_2025-02-08.csv,Milkshake,0
2025-02-08,North,Chocolate Shake,AC,9.9,Saturday,1316,sales_2025-02-08.csv,Milkshake,0
2025-02-08,North,Vanilla Shake,AC,9.9,Saturday,1225,sales_2025-02-08.csv,Milkshake,0
2025-02-08,North,Orange Juice,AD,9.9,Saturday,1192,sales_2025-02-08.csv,Fruit Juice,0
2025-02-08,North,Apple Juice,AD,9.9,Saturday,1099,sales_2025-02-08.csv,Fruit Juice,0
2025-02-08,North,Mango Juice,AD,9.9,Saturday,1010,sales_2025-02-08.csv,Fruit Juice,0
2025-02-08,North,Pepsi Max,AE,9.9,Saturday,1295,sales_2025-02-08.csv,Diet Drink,0
2025-02-08,North,Cola Zero,AE,9.9,Saturday,1316,sales_2025-02-08.csv,Diet Drink,0
2025-02-08,North,Sprite Zero,AE,9.9,Saturday,1243,sales_2025-02-08.csv,Diet Drink,0
2025-02-08,North,Kombucha,AF,9.9,Saturday,833,sales_2025-02-08.csv,Functional Beverage,0
2025-02-08,North,Coconut Water,AF,9.9,Saturday,1072,sales_2025-02-08.csv,Functional Beverage,0
2025-02-08,North,Isotonic Drink,AF,9.9,Saturday,969,sales_2025-02-08.csv,Functional Beverage,0
2025-02-08,South,Coca-Cola,AA,26.5,Saturday,1471,sales_2025-02-08.csv,Carbonated Drink,0
2025-02-08,South,Fanta,AA,26.5,Saturday,1482,sales_2025-02-08.csv,Carbonated Drink,0
2025-02-08,South,Sprite,AA,26.5,Saturday,1518,sales_2025-02-08.csv,Carbonated Drink,0
2025-02-08,South,Pepsi,AA,26.5,Saturday,1588,sales_2025-02-08.csv,Carbonated Drink,0
2025-02-08,South,Golden Milk,AB,26.5,Saturday,855,sales_2025-02-08.csv,Plant-Based Drink,0
2025-02-08,South,Almond Drink,AB,26.5,Saturday,757,sales_2025-02-08.csv,Plant-Based Drink,0
2025-02-08,South,Oat Latte,AB,26.5,Saturday,863,sales_2025-02-08.csv,Plant-Based Drink,0
2025-02-08,South,Strawberry Shake,AC,26.5,Saturday,1039,sales_2025-02-08.csv,Milkshake,0
2025-02-08,South,Chocolate Shake,AC,26.5,Saturday,930,sales_2025-02-08.csv,Milkshake,0
2025-02-08,South,Vanilla Shake,AC,26.5,Saturday,934,sales_2025-02-08.csv,Milkshake,0
2025-02-08,South,Orange Juice,AD,26.5,Saturday,1302,sales_2025-02-08.csv,Fruit Juice,0
2025-02-08,South,Apple Juice,AD,26.5,Saturday,1292,sales_2025-02-08.csv,Fruit Juice,0
2025-02-08,South,Mango Juice,AD,26.5,Saturday,1345,sales_2025-02-08.csv,Fruit Juice,0
2025-02-08,South,Pepsi Max,AE,26.5,Saturday,1057,sales_2025-02-08.csv,Diet Drink,0
2025-02-08,South,Cola Zero,AE,26.5,Saturday,1087,sales_2025-02-08.csv,Diet Drink,0
2025-02-08,South,Sprite Zero,AE,26.5,Saturday,1092,sales_2025-02-08.csv,Diet Drink,0
2025-02-08,South,Kombucha,AF,26.5,Saturday,1250,sales_2025-02-08.csv,Functional Beverage,0
2025-02-08,South,Coconut Water,AF,26.5,Saturday,1142,sales_2025-02-08.csv,Functional Beverage,0
2025-02-08,South,Isotonic Drink,AF,26.5,Saturday,1212,sales_2025-02-08.csv,Functional Beverage,0
2025-02-08,East,Coca-Cola,AA,16.9,Saturday,1395,sales_2025-02-08.csv,Carbonated Drink,0
2025-02-08,East,Fanta,AA,16.9,Saturday,1163,sales_2025-02-08.csv,Carbonated Drink,0
2025-02-08,East,Sprite,AA,16.9,Saturday,1252,sales_2025-02-08.csv,Carbonated Drink,0
2025-02-08,East,Pepsi,AA,16.9,Saturday,1363,sales_2025-02-08.csv,Carbonated Drink,0
2025-02-08,East,Golden Milk,AB,16.9,Saturday,941,sales_2025-02-08.csv,Plant-Based Drink,0
2025-02-08,East,Almond Drink,AB,16.9,Saturday,1018,sales_2025-02-08.csv,Plant-Based Drink,0
2025-02-08,East,Oat Latte,AB,16.9,Saturday,980,sales_2025-02-08.csv,Plant-Based Drink,0
2025-02-08,East,Strawberry Shake,AC,16.9,Saturday,1171,sales_2025-02-08.csv,Milkshake,0
2025-02-08,East,Chocolate Shake,AC,16.9,Saturday,1148,sales_2025-02-08.csv,Milkshake,0
2025-02-08,East,Vanilla Shake,AC,16.9,Saturday,1152,sales_2025-02-08.csv,Milkshake,0
2025-02-08,East,Orange Juice,AD,16.9,Saturday,1350,sales_2025-02-08.csv,Fruit Juice,0
2025-02-08,East,Apple Juice,AD,16.9,Saturday,1315,sales_2025-02-08.csv,Fruit Juice,0
2025-02-08,East,Mango Juice,AD,16.9,Saturday,1316,sales_2025-02-08.csv,Fruit Juice,0
2025-02-08,East,Pepsi Max,AE,16.9,Saturday,1153,sales_2025-02-08.csv,Diet Drink,0
2025-02-08,East,Cola Zero,AE,16.9,Saturday,1111,sales_2025-02-08.csv,Diet Drink,0
2025-02-08,East,Sprite Zero,AE,16.9,Saturday,1106,sales_2025-02-08.csv,Diet Drink,0
2025-02-08,East,Kombucha,AF,16.9,Saturday,1100,sales_2025-02-08.csv,Functional Beverage,0
2025-02-08,East,Coconut Water,AF,16.9,Saturday,877,sales_2025-02-08.csv,Functional Beverage,0
2025-02-08,East,Isotonic Drink,AF,16.9,Saturday,956,sales_2025-02-08.csv,Functional Beverage,0
2025-02-09,North,Coca-Cola,AA,11.1,Sunday,1109,sales_2025-02-09.csv,Carbonated Drink,0
2025-02-09,North,Fanta,AA,11.1,Sunday,942,sales_2025-02-09.csv,Carbonated Drink,0
2025-02-09,North,Sprite,AA,11.1,Sunday,1214,sales_2025-02-09.csv,Carbonated Drink,0
2025-02-09,North,Pepsi,AA,11.1,Sunday,1168,sales_2025-02-09.csv,Carbonated Drink,0
2025-02-09,North,Golden Milk,AB,11.1,Sunday,1176,sales_2025-02-09.csv,Plant-Based Drink,0
2025-02-09,North,Almond Drink,AB,11.1,Sunday,1111,sales_2025-02-09.csv,Plant-Based Drink,0
2025-02-09,North,Oat Latte,AB,11.1,Sunday,1109,sales_2025-02-09.csv,Plant-Based Drink,0
2025-02-09,North,Strawberry Shake,AC,11.1,Sunday,1403,sales_2025-02-09.csv,Milkshake,0
2025-02-09,North,Chocolate Shake,AC,11.1,Sunday,1205,sales_2025-02-09.csv,Milkshake,0
2025-02-09,North,Vanilla Shake,AC,11.1,Sunday,1140,sales_2025-02-09.csv,Milkshake,0
2025-02-09,North,Orange Juice,AD,11.1,Sunday,1118,sales_2025-02-09.csv,Fruit Juice,0
2025-02-09,North,Apple Juice,AD,11.1,Sunday,1076,sales_2025-02-09.csv,Fruit Juice,0
2025-02-09,North,Mango Juice,AD,11.1,Sunday,1116,sales_2025-02-09.csv,Fruit Juice,0
2025-02-09,North,Pepsi Max,AE,11.1,Sunday,1134,sales_2025-02-09.csv,Diet Drink,0
2025-02-09,North,Cola Zero,AE,11.1,Sunday,1248,sales_2025-02-09.csv,Diet Drink,0
2025-02-09,North,Sprite Zero,AE,11.1,Sunday,1244,sales_2025-02-09.csv,Diet Drink,0
2025-02-09,North,Kombucha,AF,11.1,Sunday,976,sales_2025-02-09.csv,Functional Beverage,0
2025-02-09,North,Coconut Water,AF,11.1,Sunday,999,sales_2025-02-09.csv,Functional Beverage,0
2025-02-09,North,Isotonic Drink,AF,11.1,Sunday,968,sales_2025-02-09.csv,Functional Beverage,0
2025-02-09,South,Coca-Cola,AA,25.3,Sunday,1443,sales_2025-02-09.csv,Carbonated Drink,0
2025-02-09,South,Fanta,AA,25.3,Sunday,1419,sales_2025-02-09.csv,Carbonated Drink,0
2025-02-09,South,Sprite,AA,25.3,Sunday,1503,sales_2025-02-09.csv,Carbonated Drink,0
2025-02-09,South,Pepsi,AA,25.3,Sunday,1526,sales_2025-02-09.csv,Carbonated Drink,0
2025-02-09,South,Golden Milk,AB,25.3,Sunday,975,sales_2025-02-09.csv,Plant-Based Drink,0
2025-02-09,South,Almond Drink,AB,25.3,Sunday,812,sales_2025-02-09.csv,Plant-Based Drink,0
2025-02-09,South,Oat Latte,AB,25.3,Sunday,844,sales_2025-02-09.csv,Plant-Based Drink,0
2025-02-09,South,Strawberry Shake,AC,25.3,Sunday,866,sales_2025-02-09.csv,Milkshake,0
2025-02-09,South,Chocolate Shake,AC,25.3,Sunday,968,sales_2025-02-09.csv,Milkshake,0
2025-02-09,South,Vanilla Shake,AC,25.3,Sunday,1014,sales_2025-02-09.csv,Milkshake,0
2025-02-09,South,Orange Juice,AD,25.3,Sunday,1333,sales_2025-02-09.csv,Fruit Juice,0
2025-02-09,South,Apple Juice,AD,25.3,Sunday,1477,sales_2025-02-09.csv,Fruit Juice,0
2025-02-09,South,Mango Juice,AD,25.3,Sunday,1314,sales_2025-02-09.csv,Fruit Juice,0
2025-02-09,South,Pepsi Max,AE,25.3,Sunday,1028,sales_2025-02-09.csv,Diet Drink,0
2025-02-09,South,Cola Zero,AE,25.3,Sunday,1144,sales_2025-02-09.csv,Diet Drink,0
2025-02-09,South,Sprite Zero,AE,25.3,Sunday,1114,sales_2025-02-09.csv,Diet Drink,0
2025-02-09,South,Kombucha,AF,25.3,Sunday,1146,sales_2025-02-09.csv,Functional Beverage,0
2025-02-09,South,Coconut Water,AF,25.3,Sunday,1129,sales_2025-02-09.csv,Functional Beverage,0
2025-02-09,South,Isotonic Drink,AF,25.3,Sunday,1125,sales_2025-02-09.csv,Functional Beverage,0
2025-02-09,East,Coca-Cola,AA,10.6,Sunday,865,sales_2025-02-09.csv,Carbonated Drink,0
2025-02-09,East,Fanta,AA,10.6,Sunday,875,sales_2025-02-09.csv,Carbonated Drink,0
2025-02-09,East,Sprite,AA,10.6,Sunday,892,sales_2025-02-09.csv,Carbonated Drink,0
2025-02-09,East,Pepsi,AA,10.6,Sunday,885,sales_2025-02-09.csv,Carbonated Drink,0
2025-02-09,East,Golden Milk,AB,10.6,Sunday,1171,sales_2025-02-09.csv,Plant-Based Drink,0
2025-02-09,East,Almond Drink,AB,10.6,Sunday,1184,sales_2025-02-09.csv,Plant-Based Drink,0
2025-02-09,East,Oat Latte,AB,10.6,Sunday,1063,sales_2025-02-09.csv,Plant-Based Drink,0
2025-02-09,East,Strawberry Shake,AC,10.6,Sunday,1468,sales_2025-02-09.csv,Milkshake,0
2025-02-09,East,Chocolate Shake,AC,10.6,Sunday,1461,sales_2025-02-09.csv,Milkshake,0
2025-02-09,East,Vanilla Shake,AC,10.6,Sunday,1453,sales_2025-02-09.csv,Milkshake,0
2025-02-09,East,Orange Juice,AD,10.6,Sunday,506,sales_2025-02-09.csv,Fruit Juice,1
2025-02-09,East,Apple Juice,AD,10.6,Sunday,1025,sales_2025-02-09.csv,Fruit Juice,0
2025-02-09,East,Mango Juice,AD,10.6,Sunday,1000,sales_2025-02-09.csv,Fruit Juice,0
2025-02-09,East,Pepsi Max,AE,10.6,Sunday,1345,sales_2025-02-09.csv,Diet Drink,0
2025-02-09,East,Cola Zero,AE,10.6,Sunday,1403,sales_2025-02-09.csv,Diet Drink,1
2025-02-09,East,Sprite Zero,AE,10.6,Sunday,1389,sales_2025-02-09.csv,Diet Drink,0
2025-02-09,East,Kombucha,AF,10.6,Sunday,898,sales_2025-02-09.csv,Functional Beverage,0
2025-02-09,East,Coconut Water,AF,10.6,Sunday,890,sales_2025-02-09.csv,Functional Beverage,0
2025-02-09,East,Isotonic Drink,AF,10.6,Sunday,934,sales_2025-02-09.csv,Functional Beverage,0
2025-02-10,North,Coca-Cola,AA,10.7,Monday,1000,sales_2025-02-10.csv,Carbonated Drink,0
2025-02-10,North,Fanta,AA,10.7,Monday,1069,sales_2025-02-10.csv,Carbonated Drink,0
2025-02-10,North,Sprite,AA,10.7,Monday,1187,sales_2025-02-10.csv,Carbonated Drink,0
2025-02-10,North,Pepsi,AA,10.7,Monday,1079,sales_2025-02-10.csv,Carbonated Drink,0
2025-02-10,North,Golden Milk,AB,10.7,Monday,2477,sales_2025-02-10.csv,Plant-Based Drink,1
2025-02-10,North,Almond Drink,AB,10.7,Monday,854,sales_2025-02-10.csv,Plant-Based Drink,0
2025-02-10,North,Oat Latte,AB,10.7,Monday,938,sales_2025-02-10.csv,Plant-Based Drink,0
2025-02-10,North,Strawberry Shake,AC,10.7,Monday,1256,sales_2025-02-10.csv,Milkshake,0
2025-02-10,North,Chocolate Shake,AC,10.7,Monday,1327,sales_2025-02-10.csv,Milkshake,0
2025-02-10,North,Vanilla Shake,AC,10.7,Monday,1260,sales_2025-02-10.csv,Milkshake,0
2025-02-10,North,Orange Juice,AD,10.7,Monday,1111,sales_2025-02-10.csv,Fruit Juice,0
2025-02-10,North,Apple Juice,AD,10.7,Monday,1109,sales_2025-02-10.csv,Fruit Juice,0
2025-02-10,North,Mango Juice,AD,10.7,Monday,995,sales_2025-02-10.csv,Fruit Juice,0
2025-02-10,North,Pepsi Max,AE,10.7,Monday,1297,sales_2025-02-10.csv,Diet Drink,0
2025-02-10,North,Cola Zero,AE,10.7,Monday,1168,sales_2025-02-10.csv,Diet Drink,0
2025-02-10,North,Sprite Zero,AE,10.7,Monday,1292,sales_2025-02-10.csv,Diet Drink,0
2025-02-10,North,Kombucha,AF,10.7,Monday,552,sales_2025-02-10.csv,Functional Beverage,1
2025-02-10,North,Coconut Water,AF,10.7,Monday,1042,sales_2025-02-10.csv,Functional Beverage,0
2025-02-10,North,Isotonic Drink,AF,10.7,Monday,992,sales_2025-02-10.csv,Functional Beverage,0
2025-02-10,South,Coca-Cola,AA,22.7,Monday,1298,sales_2025-02-10.csv,Carbonated Drink,0
2025-02-10,South,Fanta,AA,22.7,Monday,1179,sales_2025-02-10.csv,Carbonated Drink,0
2025-02-10,South,Sprite,AA,22.7,Monday,1282,sales_2025-02-10.csv,Carbonated Drink,0
2025-02-10,South,Pepsi,AA,22.7,Monday,1402,sales_2025-02-10.csv,Carbonated Drink,0
2025-02-10,South,Golden Milk,AB,22.7,Monday,1051,sales_2025-02-10.csv,Plant-Based Drink,0
2025-02-10,South,Almond Drink,AB,22.7,Monday,890,sales_2025-02-10.csv,Plant-Based Drink,0
2025-02-10,South,Oat Latte,AB,22.7,Monday,994,sales_2025-02-10.csv,Plant-Based Drink,0
2025-02-10,South,Strawberry Shake,AC,22.7,Monday,1132,sales_2025-02-10.csv,Milkshake,0
2025-02-10,South,Chocolate Shake,AC,22.7,Monday,1172,sales_2025-02-10.csv,Milkshake,0
2025-02-10,South,Vanilla Shake,AC,22.7,Monday,1122,sales_2025-02-10.csv,Milkshake,0
2025-02-10,South,Orange Juice,AD,22.7,Monday,1222,sales_2025-02-10.csv,Fruit Juice,0
2025-02-10,South,Apple Juice,AD,22.7,Monday,588,sales_2025-02-10.csv,Fruit Juice,1
2025-02-10,South,Mango Juice,AD,22.7,Monday,1253,sales_2025-02-10.csv,Fruit Juice,0
2025-02-10,South,Pepsi Max,AE,22.7,Monday,1244,sales_2025-02-10.csv,Diet Drink,0
2025-02-10,South,Cola Zero,AE,22.7,Monday,1224,sales_2025-02-10.csv,Diet Drink,0
2025-02-10,South,Sprite Zero,AE,22.7,Monday,1133,sales_2025-02-10.csv,Diet Drink,0
2025-02-10,South,Kombucha,AF,22.7,Monday,1031,sales_2025-02-10.csv,Functional Beverage,0
2025-02-10,South,Coconut Water,AF,22.7,Monday,1178,sales_2025-02-10.csv,Functional Beverage,0
2025-02-10,South,Isotonic Drink,AF,22.7,Monday,1056,sales_2025-02-10.csv,Functional Beverage,0
2025-02-10,East,Coca-Cola,AA,14.7,Monday,1078,sales_2025-02-10.csv,Carbonated Drink,0
2025-02-10,East,Fanta,AA,14.7,Monday,1230,sales_2025-02-10.csv,Carbonated Drink,0
2025-02-10,East,Sprite,AA,14.7,Monday,1173,sales_2025-02-10.csv,Carbonated Drink,0
2025-02-10,East,Pepsi,AA,14.7,Monday,1107,sales_2025-02-10.csv,Carbonated Drink,0
2025-02-10,East,Golden Milk,AB,14.7,Monday,1066,sales_2025-02-10.csv,Plant-Based Drink,0
2025-02-10,East,Almond Drink,AB,14.7,Monday,1030,sales_2025-02-10.csv,Plant-Based Drink,0
2025-02-10,East,Oat Latte,AB,14.7,Monday,903,sales_2025-02-10.csv,Plant-Based Drink,0
2025-02-10,East,Strawberry Shake,AC,14.7,Monday,1256,sales_2025-02-10.csv,Milkshake,0
2025-02-10,East,Chocolate Shake,AC,14.7,Monday,1308,sales_2025-02-10.csv,Milkshake,0
2025-02-10,East,Vanilla Shake,AC,14.7,Monday,1394,sales_2025-02-10.csv,Milkshake,0
2025-02-10,East,Orange Juice,AD,14.7,Monday,1160,sales_2025-02-10.csv,Fruit Juice,0
2025-02-10,East,Apple Juice,AD,14.7,Monday,1174,sales_2025-02-10.csv,Fruit Juice,0
2025-02-10,East,Mango Juice,AD,14.7,Monday,1270,sales_2025-02-10.csv,Fruit Juice,0
2025-02-10,East,Pepsi Max,AE,14.7,Monday,1208,sales_2025-02-10.csv,Diet Drink,0
2025-02-10,East,Cola Zero,AE,14.7,Monday,1215,sales_2025-02-10.csv,Diet Drink,0
2025-02-10,East,Sprite Zero,AE,14.7,Monday,1152,sales_2025-02-10.csv,Diet Drink,0
2025-02-10,East,Kombucha,AF,14.7,Monday,895,sales_2025-02-10.csv,Functional Beverage,0
2025-02-10,East,Coconut Water,AF,14.7,Monday,1056,sales_2025-02-10.csv,Functional Beverage,0
2025-02-10,East,Isotonic Drink,AF,14.7,Monday,903,sales_2025-02-10.csv,Functional Beverage,0
2025-02-11,North,Coca-Cola,AA,17.4,Tuesday,1449,sales_2025-02-11.csv,Carbonated Drink,0
2025-02-11,North,Fanta,AA,17.4,Tuesday,1523,sales_2025-02-11.csv,Carbonated Drink,0
